periodo,mes,anio,region,formato_tienda,categoria,inventario_inicial_unidades,reabastecimiento_unidades,demanda_unidades,inventario_final_unidades,disponibilidad_pct,quiebre_inventario,quiebre_pct,dias_inventario_estimado,rotacion_inventario,fuente_base,nota_metodologica
2024-08,Agosto,2024,Bogota y Cundinamarca,Supermercado,Frescos,279,123,216,186,0.72,0,0.28,32.3,44335.6,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Premium,Frescos,319,171,235,255,0.7307,0,0.2693,36.6,25376.56,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Mayorista,Frescos,240,96,168,168,0.72,0,0.28,36.4,27299.11,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Hipermercado,Aseo y cuidado personal,290,161,229,222,0.72,0,0.28,33.5,34540.76,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Supermercado,Aseo y cuidado personal,211,113,198,126,0.72,0,0.28,25.5,22063.9,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Premium,Aseo y cuidado personal,251,183,235,199,0.72,0,0.28,28.7,45384.65,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Mayorista,Aseo y cuidado personal,272,112,216,168,0.72,0,0.28,30.6,24888.76,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Hipermercado,Hogar,230,79,163,146,0.72,0,0.28,34.6,40055.27,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Supermercado,Hogar,234,84,176,142,0.72,0,0.28,32.0,18096.07,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Premium,Hogar,171,59,131,99,0.72,0,0.28,30.9,43855.99,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Mayorista,Hogar,173,107,131,149,0.7398,0,0.2602,36.9,9902.78,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Hipermercado,Tecnologia,163,93,119,137,0.7421,0,0.2579,37.8,140721.09,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Supermercado,Tecnologia,226,98,164,160,0.72,0,0.28,35.3,129796.46,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Premium,Tecnologia,119,59,108,70,0.72,0,0.28,26.2,142072.58,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Mayorista,Tecnologia,192,107,158,141,0.72,0,0.28,31.6,149088.31,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Hipermercado,Electrodomesticos,125,88,111,102,0.72,0,0.28,30.7,132764.25,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Supermercado,Electrodomesticos,124,57,94,87,0.72,0,0.28,33.7,72608.54,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Premium,Electrodomesticos,133,73,95,111,0.745,0,0.255,38.5,73212.58,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Mayorista,Electrodomesticos,141,66,109,98,0.72,0,0.28,32.9,117599.87,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Hipermercado,Moda,134,54,102,86,0.72,0,0.28,32.4,32411.42,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Supermercado,Moda,122,56,87,91,0.7234,0,0.2766,36.7,15195.11,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Premium,Moda,138,53,97,94,0.72,0,0.28,35.9,30532.09,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Mayorista,Moda,151,83,125,109,0.72,0,0.28,31.2,21393.63,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Hipermercado,Salud y bienestar,101,46,93,54,0.72,0,0.28,25.0,49948.31,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Supermercado,Salud y bienestar,150,70,105,115,0.7325,0,0.2675,37.9,23715.59,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Premium,Salud y bienestar,108,47,75,80,0.7273,0,0.2727,37.6,12715.2,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Bogota y Cundinamarca,Mayorista,Salud y bienestar,109,41,79,71,0.72,0,0.28,34.2,34629.64,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Hipermercado,Mercado y alimentos,410,249,358,301,0.72,0,0.28,29.8,27967.21,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Supermercado,Mercado y alimentos,342,124,266,200,0.72,0,0.28,30.6,44768.65,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Premium,Mercado y alimentos,396,188,352,232,0.72,0,0.28,26.8,26282.48,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Mayorista,Mercado y alimentos,464,190,325,329,0.72,0,0.28,36.6,37881.08,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Hipermercado,Frescos,183,81,154,110,0.72,0,0.28,28.5,36990.34,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Supermercado,Frescos,136,69,123,82,0.72,0,0.28,26.6,16126.97,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Premium,Frescos,126,79,112,93,0.72,0,0.28,29.3,28434.07,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Mayorista,Frescos,162,82,151,93,0.72,0,0.28,25.3,36746.93,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Hipermercado,Aseo y cuidado personal,136,102,123,115,0.72,0,0.28,30.6,13761.96,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Supermercado,Aseo y cuidado personal,157,86,130,113,0.72,0,0.28,31.2,32999.88,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Premium,Aseo y cuidado personal,146,61,103,104,0.72,0,0.28,36.4,14144.38,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Mayorista,Aseo y cuidado personal,113,59,99,73,0.72,0,0.28,28.2,34338.76,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Hipermercado,Hogar,142,52,105,89,0.72,0,0.28,33.0,18256.96,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Supermercado,Hogar,124,46,98,72,0.72,0,0.28,30.0,35359.05,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Premium,Hogar,155,77,109,123,0.7383,0,0.2617,38.3,17384.22,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Mayorista,Hogar,119,72,97,94,0.72,0,0.28,32.9,33320.39,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Hipermercado,Tecnologia,103,73,87,89,0.72,0,0.28,33.1,80146.36,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Supermercado,Tecnologia,110,65,99,76,0.72,0,0.28,28.2,77180.3,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Premium,Tecnologia,91,36,70,57,0.72,0,0.28,31.7,165084.75,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Mayorista,Tecnologia,141,60,101,100,0.72,0,0.28,35.8,13006.32,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Hipermercado,Electrodomesticos,80,46,73,53,0.72,0,0.28,27.3,144238.36,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Supermercado,Electrodomesticos,75,40,66,49,0.72,0,0.28,28.2,163022.92,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Premium,Electrodomesticos,85,37,60,62,0.7209,0,0.2791,36.8,67084.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Mayorista,Electrodomesticos,87,42,71,58,0.72,0,0.28,30.6,71566.16,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Hipermercado,Moda,72,44,60,56,0.72,0,0.28,32.0,18199.63,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Supermercado,Moda,63,29,56,36,0.72,0,0.28,26.5,49155.35,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Premium,Moda,89,55,69,75,0.731,0,0.269,35.7,26704.18,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Mayorista,Moda,87,50,72,65,0.72,0,0.28,31.7,18650.36,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Hipermercado,Salud y bienestar,50,32,46,36,0.72,0,0.28,28.0,24403.03,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Supermercado,Salud y bienestar,85,44,63,66,0.7237,0,0.2763,36.0,11541.84,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Premium,Salud y bienestar,60,24,48,36,0.72,0,0.28,30.0,25834.46,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Antioquia,Mayorista,Salud y bienestar,62,35,56,41,0.72,0,0.28,27.6,40214.42,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Hipermercado,Mercado y alimentos,263,111,200,174,0.72,0,0.28,32.8,35565.2,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Supermercado,Mercado y alimentos,240,131,216,155,0.72,0,0.28,27.4,43907.52,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Premium,Mercado y alimentos,221,116,182,155,0.72,0,0.28,31.0,41868.79,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Mayorista,Mercado y alimentos,250,101,176,175,0.72,0,0.28,36.2,37758.19,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Hipermercado,Frescos,120,72,90,102,0.7391,0,0.2609,37.0,29467.15,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Supermercado,Frescos,105,43,97,51,0.72,0,0.28,24.1,53525.31,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Premium,Frescos,95,39,69,65,0.72,0,0.28,34.8,38351.01,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Mayorista,Frescos,83,40,75,48,0.72,0,0.28,26.2,48394.38,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Hipermercado,Aseo y cuidado personal,106,51,75,82,0.7321,0,0.2679,37.6,33364.76,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Supermercado,Aseo y cuidado personal,105,44,79,70,0.72,0,0.28,33.2,14133.31,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Premium,Aseo y cuidado personal,115,41,82,74,0.72,0,0.28,34.6,23382.31,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Mayorista,Aseo y cuidado personal,105,41,81,65,0.72,0,0.28,31.5,30383.16,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Hipermercado,Hogar,88,44,61,71,0.7442,0,0.2558,39.1,34168.79,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Supermercado,Hogar,97,37,74,60,0.72,0,0.28,31.8,26410.5,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Premium,Hogar,75,40,68,47,0.72,0,0.28,26.9,28601.59,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Mayorista,Hogar,55,37,52,40,0.72,0,0.28,27.4,45372.75,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Hipermercado,Tecnologia,84,34,66,52,0.72,0,0.28,30.9,157419.7,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Supermercado,Tecnologia,95,45,67,73,0.7315,0,0.2685,37.6,128242.35,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Premium,Tecnologia,94,31,67,58,0.72,0,0.28,34.0,30564.78,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Mayorista,Tecnologia,60,25,50,35,0.72,0,0.28,28.5,188217.54,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Hipermercado,Electrodomesticos,63,40,48,55,0.7412,0,0.2588,36.9,53595.14,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Supermercado,Electrodomesticos,67,22,47,42,0.72,0,0.28,34.8,97684.55,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Premium,Electrodomesticos,51,39,49,41,0.72,0,0.28,28.2,87539.67,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Mayorista,Electrodomesticos,51,19,37,33,0.72,0,0.28,34.1,52047.81,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Hipermercado,Moda,60,27,43,44,0.72,0,0.28,36.3,36888.54,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Supermercado,Moda,38,19,34,23,0.72,0,0.28,26.9,31393.17,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Premium,Moda,44,31,42,33,0.72,0,0.28,27.5,42928.96,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Mayorista,Moda,45,28,42,31,0.72,0,0.28,27.1,18461.65,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Hipermercado,Salud y bienestar,57,32,44,45,0.72,0,0.28,34.8,10949.65,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Supermercado,Salud y bienestar,49,21,35,35,0.72,0,0.28,36.0,11079.49,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Premium,Salud y bienestar,51,22,39,34,0.72,0,0.28,32.7,37543.93,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Valle del Cauca,Mayorista,Salud y bienestar,57,25,42,40,0.72,0,0.28,34.6,21057.7,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Hipermercado,Mercado y alimentos,383,192,287,288,0.72,0,0.28,35.1,25319.21,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-08,Agosto,2024,Costa Caribe,Supermercado,Mercado y alimentos,305,176,216,265,0.7541,0,0.2459,39.6,11408.31,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
