periodo,mes,anio,region,canal,categoria,ventas_cop,unidades_vendidas,pedidos_transacciones,ticket_promedio_cop,margen_estimado_pct,margen_estimado_cop,fuente_base,nota_metodologica
2024-05,Mayo,2024,Costa Caribe,Marketplace,Moda,919918410.0,24802,8796,104584.0,0.35,321971443.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-05,Mayo,2024,Eje Cafetero,Marketplace,Moda,511525491.0,23754,5053,101232.0,0.35,179033922.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-05,Mayo,2024,Santanderes,Marketplace,Moda,404560637.0,8410,4071,99376.0,0.35,141596223.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-05,Mayo,2024,Bogota y Cundinamarca,Marketplace,Salud y bienestar,1769944700.0,73078,16022,110470.0,0.3,530983410.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-05,Mayo,2024,Antioquia,Marketplace,Salud y bienestar,1021465026.0,26639,12521,81580.0,0.3,306439508.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-05,Mayo,2024,Valle del Cauca,Marketplace,Salud y bienestar,725923513.0,8816,8109,89521.0,0.3,217777054.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-05,Mayo,2024,Costa Caribe,Marketplace,Salud y bienestar,865191394.0,7275,9200,94043.0,0.3,259557418.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-05,Mayo,2024,Eje Cafetero,Marketplace,Salud y bienestar,403794912.0,5490,4108,98295.0,0.3,121138474.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-05,Mayo,2024,Santanderes,Marketplace,Salud y bienestar,385335979.0,5564,3455,111530.0,0.3,115600794.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Tienda fisica,Mercado y alimentos,125925488907.0,2492314,677312,185919.0,0.2,25185097781.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Tienda fisica,Mercado y alimentos,87168140379.0,894849,388095,224605.0,0.2,17433628076.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Tienda fisica,Mercado y alimentos,58949498222.0,818719,347745,169519.0,0.2,11789899644.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Tienda fisica,Mercado y alimentos,67451546097.0,574809,301658,223603.0,0.2,13490309219.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Tienda fisica,Mercado y alimentos,32013196553.0,708479,202262,158276.0,0.2,6402639311.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Tienda fisica,Mercado y alimentos,29150024094.0,1229819,188297,154809.0,0.2,5830004819.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Tienda fisica,Frescos,52197905906.0,500250,351584,148465.0,0.22,11483539299.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Tienda fisica,Frescos,32971120299.0,318251,220868,149280.0,0.22,7253646466.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Tienda fisica,Frescos,21337310509.0,272031,145226,146925.0,0.22,4694208312.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Tienda fisica,Frescos,26531542353.0,238537,119958,221174.0,0.22,5836939318.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Tienda fisica,Frescos,13271808275.0,115758,75812,175062.0,0.22,2919797820.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Tienda fisica,Frescos,11365379957.0,305522,77317,146997.0,0.22,2500383590.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Tienda fisica,Aseo y cuidado personal,53846430838.0,789454,269479,199817.0,0.24,12923143401.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Tienda fisica,Aseo y cuidado personal,31296243570.0,1150332,160934,194466.0,0.24,7511098457.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Tienda fisica,Aseo y cuidado personal,19956007976.0,278335,96143,207566.0,0.24,4789441914.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Tienda fisica,Aseo y cuidado personal,25478084157.0,660920,117007,217748.0,0.24,6114740198.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Tienda fisica,Aseo y cuidado personal,12355109967.0,110594,78104,158188.0,0.24,2965226392.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Tienda fisica,Aseo y cuidado personal,10153163549.0,501759,62150,163365.0,0.24,2436759252.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Tienda fisica,Hogar,41642670864.0,429370,255538,162961.0,0.28,11659947842.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Tienda fisica,Hogar,25502299452.0,219891,131611,193770.0,0.28,7140643847.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Tienda fisica,Hogar,17210503975.0,294949,77665,221599.0,0.28,4818941113.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Tienda fisica,Hogar,17787571232.0,557288,91146,195155.0,0.28,4980519945.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Tienda fisica,Hogar,9844523485.0,99673,62538,157417.0,0.28,2756466576.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Tienda fisica,Hogar,8228809110.0,230056,54870,149969.0,0.28,2304066551.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Tienda fisica,Tecnologia,36221124869.0,40988,225178,160856.0,0.18,6519802476.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Tienda fisica,Tecnologia,20738921589.0,36582,108557,191042.0,0.18,3733005886.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Tienda fisica,Tecnologia,14019420015.0,21251,70774,198087.0,0.18,2523495603.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Tienda fisica,Tecnologia,17138536903.0,18994,112114,152867.0,0.18,3084936643.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Tienda fisica,Tecnologia,8123229594.0,8598,56370,144106.0,0.18,1462181327.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Tienda fisica,Tecnologia,6692093305.0,11549,48590,137726.0,0.18,1204576795.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Tienda fisica,Electrodomesticos,29369819939.0,131188,161223,182169.0,0.2,5873963988.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Tienda fisica,Electrodomesticos,18056891321.0,121122,106557,169458.0,0.2,3611378264.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Tienda fisica,Electrodomesticos,10780084748.0,11547,56096,192172.0,0.2,2156016950.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Tienda fisica,Electrodomesticos,13651944525.0,135580,80110,170415.0,0.2,2730388905.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Tienda fisica,Electrodomesticos,6572680152.0,7784,36176,181686.0,0.2,1314536030.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Tienda fisica,Electrodomesticos,5414541083.0,21608,26753,202390.0,0.2,1082908217.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Tienda fisica,Moda,26261798296.0,904969,125763,208820.0,0.35,9191629404.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Tienda fisica,Moda,16569630997.0,178699,115242,143781.0,0.35,5799370849.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Tienda fisica,Moda,11944068382.0,174890,61551,194052.0,0.35,4180423934.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Tienda fisica,Moda,12953854020.0,456995,73324,176666.0,0.35,4533848907.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Tienda fisica,Moda,6804091594.0,80618,39732,171250.0,0.35,2381432058.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Tienda fisica,Moda,5322226257.0,208564,36818,144555.0,0.35,1862779190.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Tienda fisica,Salud y bienestar,22653458250.0,448502,158988,142485.0,0.3,6796037475.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Tienda fisica,Salud y bienestar,13480979813.0,381349,79029,170583.0,0.3,4044293944.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Tienda fisica,Salud y bienestar,10002346995.0,135535,64278,155611.0,0.3,3000704099.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Tienda fisica,Salud y bienestar,10304561215.0,131116,66250,155541.0,0.3,3091368364.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Tienda fisica,Salud y bienestar,5495846918.0,259712,37292,147373.0,0.3,1648754075.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Tienda fisica,Salud y bienestar,4563714174.0,41963,23921,190783.0,0.3,1369114252.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Web,Mercado y alimentos,7232667693.0,185614,67725,106795.0,0.2,1446533539.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Web,Mercado y alimentos,4922214963.0,53707,52144,94397.0,0.2,984442993.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Web,Mercado y alimentos,3061633101.0,65538,28492,107456.0,0.2,612326620.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Web,Mercado y alimentos,3373580197.0,44202,41328,81629.0,0.2,674716039.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Web,Mercado y alimentos,1717024655.0,31329,17664,97205.0,0.2,343404931.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Web,Mercado y alimentos,1538269169.0,17985,16555,92919.0,0.2,307653834.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Web,Frescos,3028249297.0,146823,27643,109549.0,0.22,666214845.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Web,Frescos,1899354120.0,72061,22366,84921.0,0.22,417857906.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Web,Frescos,1269702920.0,21688,13051,97288.0,0.22,279334642.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Web,Frescos,1535564108.0,56256,15245,100726.0,0.22,337824104.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Web,Frescos,710757577.0,6561,7099,100121.0,0.22,156366667.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Web,Frescos,649251821.0,14474,6462,100472.0,0.22,142835401.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Web,Aseo y cuidado personal,2824502145.0,62222,24377,115868.0,0.24,677880515.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Web,Aseo y cuidado personal,1898089828.0,22049,15232,124612.0,0.24,455541559.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Web,Aseo y cuidado personal,1185906404.0,16194,14463,81996.0,0.24,284617537.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Web,Aseo y cuidado personal,1410020080.0,18934,15807,89202.0,0.24,338404819.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Web,Aseo y cuidado personal,730440290.0,12033,7054,103550.0,0.24,175305670.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Web,Aseo y cuidado personal,643853431.0,9691,7015,91782.0,0.24,154524823.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Web,Hogar,2263590029.0,86882,26402,85736.0,0.28,633805208.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Web,Hogar,1451552088.0,20971,16294,89085.0,0.28,406434585.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Web,Hogar,980597175.0,11257,9813,99928.0,0.28,274567209.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Web,Hogar,1004316000.0,10545,9300,107991.0,0.28,281208480.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Web,Hogar,576074000.0,4916,6010,95853.0,0.28,161300720.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Web,Hogar,439830172.0,7188,5595,78611.0,0.28,123152448.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Web,Tecnologia,2023858691.0,2136,21506,94107.0,0.18,364294564.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Web,Tecnologia,1330608219.0,5150,14717,90413.0,0.18,239509479.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Web,Tecnologia,897859356.0,11159,8049,111549.0,0.18,161614684.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Web,Tecnologia,946547100.0,2940,8768,107955.0,0.18,170378478.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Web,Tecnologia,477954598.0,574,5367,89054.0,0.18,86031828.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Web,Tecnologia,429318753.0,850,4077,105303.0,0.18,77277376.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Web,Electrodomesticos,1568780562.0,10048,16477,95210.0,0.2,313756112.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Antioquia,Web,Electrodomesticos,1023013833.0,1144,11502,88942.0,0.2,204602767.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Valle del Cauca,Web,Electrodomesticos,661502596.0,5899,5993,110379.0,0.2,132300519.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Costa Caribe,Web,Electrodomesticos,752763443.0,2223,7223,104218.0,0.2,150552689.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Eje Cafetero,Web,Electrodomesticos,367244681.0,780,3908,93973.0,0.2,73448936.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Santanderes,Web,Electrodomesticos,303232643.0,1103,2810,107912.0,0.2,60646529.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
2024-06,Junio,2024,Bogota y Cundinamarca,Web,Moda,1618205530.0,18232,12980,124669.0,0.35,566371936.0,Grupo Éxito - Informe de Gestión 2024 / Información citada en el documento de la Actividad 8,Dataset sintético académico estimado a partir de cifras públicas; no corresponde a datos internos reales de Grupo Éxito.
